unit_id,original,translation_zh_tw,status,translate,occurrence_count,first_location,leading_spaces,trailing_spaces
DLG_4f4fcc541f0c,Which mission are you interested in?,,pending,True,1,GPL-27@0x1632,0,0
DLG_8e55fefed24a,  The wyvern riders.,,pending,True,1,GPL-27@0x1658,2,0
DLG_c6b2ac6980b6,  The mageran raiders.,,pending,True,1,GPL-27@0x1658,2,0
DLG_004b545b7d39,"  Sorry, I can't help after all.",,pending,True,1,GPL-27@0x1658,2,0
DLG_72dd336012de,Tobrian is an excellent wine maker. You won't find better anywhere ,,pending,True,1,GPL-27@0x16BB,0,1
DLG_ff06f416a15d,"on Athas. If you're lucky, he'll have enough in stock for you ",,pending,True,1,GPL-27@0x16FC,0,1
DLG_3ea42a83e600,to get a good supply.,,pending,True,1,GPL-27@0x1739,0,0
DLG_32e2caaeaa6c,Larissa is a seer. Her visions of the future are as clear as ,,pending,True,1,GPL-27@0x175D,0,1
DLG_4ccf39447a39,yours of the past. She's the one who told us to avoid the ,,pending,True,1,GPL-27@0x1799,0,1
DLG_70e2cc232361,main city.,,pending,True,1,GPL-27@0x17D2,0,0
DLG_358e3902f3ee,"Kel sells unique items collected from all over Athas, but he's a ",,pending,True,1,GPL-27@0x17EC,0,1
DLG_9f731d104b10,close-mouthed man. I think he has a secret or two.,,pending,True,1,GPL-27@0x182B,0,0
DLG_0e363d52c94e,Jark sells weapons of all kinds and has the most extensive stock ,,pending,True,1,GPL-27@0x1868,0,1
DLG_4761c01378a9,of obsidian and bone this side of Draj.,,pending,True,1,GPL-27@0x18A7,0,0
DLG_87ed63da2938,Tobrian's wagon is just to the northeast.,,pending,True,1,GPL-27@0x18DA,0,0
DLG_1638e7df2444,"Larissa's wagon is next to the western fence of the caravan, just ",,pending,True,1,GPL-27@0x190A,0,1
DLG_029cbf3fd608,north of Kel's wagon.,,pending,True,1,GPL-27@0x194A,0,0
DLG_3b7c09242bba,Kel's wagon is the second wagon to the southwest.,,pending,True,1,GPL-27@0x1969,0,0
DLG_229e70bdeb75,You'll find Jark's wagon north of my wagon.,,pending,True,1,GPL-27@0x19A0,0,0
DLG_2108057ebf0b,still trouble my peaceful caravan. ,,pending,True,3,GPL-27@0x19F3,0,1
DLG_487c435b0fea,Wyvern riders ,,pending,True,1,GPL-27@0x1A2B,0,1
DLG_4b9359759f6c,Mageran raiders ,,pending,True,1,GPL-27@0x1A49,0,1
DLG_ae6a4b26e6dd,My best scouts say the wyverns come from a village far to the southwest.,,pending,True,1,GPL-27@0x1A67,0,0
DLG_6d628915bf26,"I'm afraid I know little about the magera, though one rumor ",,pending,True,1,GPL-27@0x1AE2,0,1
DLG_94977153724a,suggests they live in a city of bones to the southeast.,,pending,True,1,GPL-27@0x1B1D,0,0
DLG_5f3980876e6f,"Oh, that is good news. The entire caravan will be grateful.",,pending,True,1,GPL-27@0x1B89,0,0
DLG_a5d3c8fc9dee,"Oh, I had hoped otherwise. We will be forced to move on ",,pending,True,1,GPL-27@0x1BC4,0,1
DLG_c1a7aad46230,if the raids don't stop.,,pending,True,1,GPL-27@0x1BFB,0,0
DLG_625b5351aa06,"The payment is 1,000 ceramic pieces for you to stop the ",,pending,True,1,GPL-27@0x1C19,0,1
DLG_3c1f29f721a8, raids on the caravan. Is this agreeable?,,pending,True,1,GPL-27@0x1C55,1,0
DLG_bc58641a31b9,"As you approach the wagon, you overhear two men arguing.",,pending,True,1,GPL-28@0x0036,0,0
DLG_e13910b9218c,"... but the city troops will pay 2,000 ceramic pieces for them!",,pending,True,1,GPL-28@0x006F,0,0
DLG_5508b936984d,"The second voice, equally adamant, breaks in.",,pending,True,1,GPL-28@0x00AE,0,0
DLG_d834206f4374,Have you seen them? They are not to be toyed with! We'll be lucky to come out of this alive!,,pending,True,1,GPL-28@0x00DE,0,0
DLG_077253a20b89,Stop your sniveling! My plan is foolproof! The city troops will get 'volunteers' and we walk away rich.,,pending,True,1,GPL-28@0x0137,0,0
DLG_92319a011ce9,You were told to leave!,,pending,True,1,GPL-28@0x045C,0,0
DLG_8bd58d00fa66,Do you wish to leave the caravan?,,pending,True,1,GPL-28@0x04AF,0,0
DLG_73f050fe66a1,Save your words for the wagon master. She will judge.,,pending,True,1,GPL-29@0x0033,0,0
DLG_8c45f0c05f49,We have nothing more to discuss. Goodbye.,,pending,True,1,GPL-29@0x00B2,0,0
DLG_483c86c3e866,"Good day! I am Tobrian, wine-maker extraordinaire. Please, sample ",,pending,True,1,GPL-29@0x00E2,0,1
DLG_f7ad2e7a16fc,my wine. You'll not want to deny yourself the pleasure of its ,,pending,True,1,GPL-29@0x0122,0,1
DLG_26b8b04a4ccf,delicate bouquet and full body.,,pending,True,1,GPL-29@0x015F,0,0
DLG_2ab2514f05d1,Would you like to sample my wine now?,,pending,True,1,GPL-29@0x0198,0,0
DLG_6fc74d437847,  I would be glad to sample your wine.,,pending,True,1,GPL-29@0x01D1,2,0
DLG_945fec965d06,  First tell me who you were talking to.,,pending,True,1,GPL-29@0x01D1,2,0
DLG_47da1193127f,  Wine always goes down better with talk.,,pending,True,1,GPL-29@0x01D1,2,0
DLG_5b7aee4c33f6,"  No, I won't drink your wine.",,pending,True,1,GPL-29@0x01D1,2,0
DLG_999ce69f964f,"Ah, it is indeed a pleasure to meet a ",,pending,True,1,GPL-29@0x0284,0,1
DLG_ed3e2131803f,man of such obvious distinction.,,pending,True,1,GPL-29@0x02C2,0,0
DLG_22562ea7ce56,"Oh, you must mean Seref. He is a fellow wine merchant. We were ",,pending,True,1,GPL-29@0x02E5,0,1
DLG_0dfe2cf62fe3,discussing the price of this wine he just sold me. Perhaps you ,,pending,True,1,GPL-29@0x0322,0,1
DLG_6aa018638ce8,would like to sample some of it?,,pending,True,1,GPL-29@0x035F,0,0
DLG_164d07da7955,"An excellent observation. Here, let me fill a glass for you to ",,pending,True,1,GPL-29@0x0394,0,1
DLG_090ea3a6b9d2,enjoy while we talk.,,pending,True,1,GPL-29@0x03D1,0,0
DLG_df9e32374c65,Tobrian hands you a goblet of wine. ,,pending,True,1,GPL-29@0x03EE,0,1
DLG_52b58852269f,  Who is the man you were talking to earlier?,,pending,True,1,GPL-29@0x044B,2,0
DLG_36987b1f09e4,  Seref said something about city troops.,,pending,True,1,GPL-29@0x044B,2,0
DLG_ed69896e0b63,  You seem eager for me to drink the wine.,,pending,True,1,GPL-29@0x044B,2,0
DLG_c03b4860c059,  How is the wine trade these days?,,pending,True,1,GPL-29@0x044B,2,0
DLG_bcad21e040a6,  Tell me about the wine you offer.,,pending,True,1,GPL-29@0x044B,2,0
DLG_c37a5a743a04,  Have you always been a vintner?,,pending,True,1,GPL-29@0x044B,2,0
DLG_634cdbe6d036,  Slavers should be driven into the Silt Sea!,,pending,True,1,GPL-29@0x044B,2,0
DLG_8f8fb3fc8b1a,  How long have you been with this caravan?,,pending,True,1,GPL-29@0x044B,2,0
DLG_43aa20e1fd10,  Why are you so anxious for me to drink?,,pending,True,1,GPL-29@0x044B,2,0
DLG_da1038f657df,  You're trying to poison me!,,pending,True,2,GPL-29@0x044B,2,0
DLG_63b3b244f1fa,"  No more talk, Tobrian.",,pending,True,1,GPL-29@0x044B,2,0
DLG_b24720082c7f,"Please, I've tasted so many wines today that I can no longer ",,pending,True,1,GPL-29@0x0662,0,1
DLG_c9d791a12866,tell if they are good or not. They all taste the same! ,,pending,True,1,GPL-29@0x069E,0,1
DLG_cb1f32b38067,It would be a tremendous favor if you sampled the wine. ,,pending,True,1,GPL-29@0x06D4,0,1
DLG_233bfb390640,Will you try some?,,pending,True,1,GPL-29@0x070B,0,0
DLG_e692e3550fce,"The wine is quite good, but leaves a suspiciously bitter aftertaste.",,pending,True,1,GPL-29@0x0795,0,0
DLG_a5af1267bf00,  Delicious!,,pending,True,1,GPL-29@0x07D7,2,0
DLG_006dd2a8d364,"  The wine is fair, but no better.",,pending,True,1,GPL-29@0x07D7,2,0
DLG_693d7a52aedd,  It tastes like sewer water!,,pending,True,1,GPL-29@0x07D7,2,0
DLG_1cca95ae7348,"Anxious? Why, I'm not at all anxious. I just thought if travellers ",,pending,True,1,GPL-29@0x0860,0,1
DLG_cf40dbcebb57,"like you were to taste my wine, word of its quality would spread.",,pending,True,1,GPL-29@0x08A1,0,0
DLG_ede884700882,"Are you sure? If you like it, I'll give you two bottles free of charge.",,pending,True,1,GPL-29@0x08EB,0,0
DLG_6f95a50a0c36,"Well, er, the wine, you see, it sells itself better than I ever could.",,pending,True,1,GPL-29@0x093D,0,0
DLG_e33173cbbc95,"Yes, you see he also sells wine to the troops and was trying to ",,pending,True,1,GPL-29@0x098C,0,1
DLG_4dfaede4107f,make me pay the same price for it.,,pending,True,1,GPL-29@0x09CA,0,0
DLG_a0098319ba27,"I do well enough, and with all those soldiers in Draj the demand is ",,pending,True,1,GPL-29@0x09F4,0,1
DLG_f85df5aac25f,"rising sharply. In fact, I sold quite a bit to some soldiers who ",,pending,True,1,GPL-29@0x0A36,0,1
DLG_96c203b815a2,were hunting ssurran west of here.,,pending,True,1,GPL-29@0x0A75,0,0
DLG_f7b8a0d342d5,The wine I offer you is much better than what the soldiers ,,pending,True,1,GPL-29@0x0A9B,0,1
DLG_e213442920c2,"get, which you would discover if you tasted it.",,pending,True,1,GPL-29@0x0AD5,0,0
DLG_924b42ff9cb7,The grapes came from the slopes of the Ringing Mountains above Tyr. ,,pending,True,1,GPL-29@0x0B0D,0,1
DLG_c6a4034a615e,"Aged in real wooden tuns, not clay like the inferior vintages, ",,pending,True,1,GPL-29@0x0B4F,0,1
DLG_94c3548fafd0,this wine has a slightly smoky flavor that you'll find most ,,pending,True,1,GPL-29@0x0B8C,0,1
DLG_9fd87d788398,pleasing. Try it!,,pending,True,1,GPL-29@0x0BC7,0,0
DLG_386b8fc968a2,"No, not always. I was slave merchant in my younger days.... ",,pending,True,1,GPL-29@0x0BE5,0,1
DLG_5a3ce2fb30ef,"Er, that was a long time ago, and who hasn't dealt in slaves at ",,pending,True,1,GPL-29@0x0C20,0,1
DLG_754d86fbddad,one time or another? I much prefer the wine trade. It has ,,pending,True,1,GPL-29@0x0C5E,0,1
DLG_688139998de0,"many fringe benefits, like the wine you are holding. Do try it.",,pending,True,1,GPL-29@0x0C97,0,0
DLG_85b3ec57fe03,"I've made two journeys with Drisana's caravan, to Urik and to Raam.",,pending,True,1,GPL-29@0x0CE7,0,0
DLG_2102a63a9691,"I agree! It's a horrible business -- why I quit, in fact.",,pending,True,1,GPL-29@0x0D2E,0,0
DLG_43dbe659319e,"A toast, then -- to the end of all slavers!",,pending,True,1,GPL-29@0x0D68,0,0
DLG_bffa9903fd5b,"Of course, but.... ",,pending,True,1,GPL-29@0x0D9D,0,1
DLG_2331c3653b10,Hmmm. Thank you for sampling it. ,,pending,True,1,GPL-29@0x0DBD,0,1
DLG_b78f0d6b7893,Here is the wine I promised. ,,pending,True,1,GPL-29@0x0DE9,0,1
DLG_4a4b804a76d4,"If you'll excuse me, I have much to do.",,pending,True,1,GPL-29@0x0E18,0,0
DLG_322edf07aab2,An acrid taste lingers on your tongue after drinking the ,,pending,True,1,GPL-29@0x0E41,0,1
DLG_cdb357a8159f,"wine. Suddenly, your throat constricts and sharp pains ",,pending,True,1,GPL-29@0x0E79,0,1
DLG_1d8d0008c72e,lance through your stomach. You remember nothing else.,,pending,True,1,GPL-29@0x0EAF,0,0
DLG_0f5c6f1c3863,"No, I swear that's not true! If the wine is poisoned, it was ",,pending,True,1,GPL-29@0x0F27,0,1
DLG_ec3620d0a1f4,somebody else! I knew nothing about it. Please believe me!,,pending,True,1,GPL-29@0x0F63,0,0
DLG_4883ce0c306d,Do you drink the wine?,,pending,True,1,GPL-29@0x0FBD,0,0
DLG_c4d6514550d5,"Another time, perhaps.",,pending,True,1,GPL-29@0x0FFB,0,0
DLG_b3d8b722018b,You're denying yourself a fine vintage.,,pending,True,1,GPL-29@0x101A,0,0
DLG_9d80fb5331b9,"Ah, well. It is you who are missing out.",,pending,True,1,GPL-29@0x1047,0,0
DLG_b8d715df1291,Oh! It's you! I'm terribly sorry for what happened. ,,pending,True,1,GPL-29@0x1072,0,1
DLG_dc9aa4ebf968,These are your belongings in the wagon. I was holding them in case ,,pending,True,1,GPL-29@0x10AB,0,1
DLG_c236a82f82e3,"you escaped from that worm, Seref.",,pending,True,1,GPL-29@0x10EC,0,0
DLG_6a8a090f73e5,  Be silent and prepare to die!,,pending,True,1,GPL-29@0x111D,2,0
DLG_66ed0de3bc8c,  Liar! I heard what you said to that slaver!,,pending,True,1,GPL-29@0x111D,2,0
DLG_cdfd3b54ab81,  Where is Seref now?,,pending,True,1,GPL-29@0x111D,2,0
DLG_5eecfbcbe952,  Give me the money you got for our capture.,,pending,True,1,GPL-29@0x111D,2,0
DLG_d8096add966f,  You lie! Give me the money!,,pending,True,1,GPL-29@0x111D,2,0
DLG_2d7d08c3957f,  I'll let the wagon master decide this!,,pending,True,1,GPL-29@0x111D,2,0
DLG_4e65efaeb8a5,  Don't let our paths cross again.,,pending,True,1,GPL-29@0x111D,2,0
DLG_b0d7da9f521c,I had no choice! It was Seref! He forced me to do it. He threatened to kill me if I ,,pending,True,1,GPL-29@0x122E,0,1
DLG_2283d63e52c6,"didn't cooperate! Please, forgive me.",,pending,True,1,GPL-29@0x127E,0,0
DLG_2fa9c6f6a6f7,He's hiding in the desert. I was supposed to deliver you to him ,,pending,True,1,GPL-29@0x12C9,0,1
DLG_45c71684bc30,just south of the caravan.,,pending,True,1,GPL-29@0x1307,0,0
DLG_b19a998199de,Very well. We'll go to her wagon.,,pending,True,1,GPL-29@0x132A,0,0
DLG_89847f475aa3,Money?,,pending,True,1,GPL-29@0x13A8,0,0
DLG_c5caab8f9cb7,Seref got all the money -- I didn't get a single chip!,,pending,True,1,GPL-29@0x13B6,0,0
DLG_a08e85fb8243,"Yes, right away. I don't know what I was thinking, of course you ",,pending,True,1,GPL-29@0x13F7,0,1
DLG_d4e027b9d976,should have the money!,,pending,True,1,GPL-29@0x1436,0,0
DLG_8aaf8dc767b9,"Tobrian fumbles at his belt, finally producing the money.",,pending,True,1,GPL-29@0x1455,0,0
DLG_e0cdc80ef1f2,Such poor quality creatures. A child could kill them. ,,pending,True,1,GPL-3@0x01EC,0,1
DLG_89a07c70a4e1,What a pathetic creature! Its trainer would fight better! ,,pending,True,1,GPL-3@0x0227,0,1
DLG_8a164a04a9de,Not a surprise the monster died! ,,pending,True,1,GPL-3@0x0265,0,1
DLG_3f6204ebf8a0,It had been sick anyway. It could barely ,,pending,True,1,GPL-3@0x0288,0,1
DLG_3313a3ecfe47,"stand, it was so weak. ",,pending,True,1,GPL-3@0x02B2,0,1
DLG_16485d782e54,"Ooh, good hit!",,pending,True,1,GPL-3@0x02D1,0,0
DLG_d5bdff6d3a31,"These gladiators are tough, aren't they? ",,pending,True,1,GPL-3@0x02E9,0,1
DLG_e0562dc6f0de,Maybe they're acceptable gladiators after all. ,,pending,True,1,GPL-3@0x031B,0,1
DLG_37ad1c85678b,This makes ,,pending,True,1,GPL-3@0x0378,0,1
DLG_e9d4c5f4433e, king of the pens! ,,pending,True,1,GPL-3@0x0390,1,1
DLG_4f46e7b0d6db,"It just goes to show you... they may look tough, but underneath -- ",,pending,True,1,GPL-3@0x0494,0,1
DLG_5dd7f9669db9,they're nothing! ,,pending,True,1,GPL-3@0x04D5,0,1
DLG_c7e060f913e0,We've got children dressed as gladiators again! ,,pending,True,1,GPL-3@0x04EF,0,1
DLG_e656ca92572c,I thought I told Kurzak to stop selecting slaves by looking ,,pending,True,1,GPL-3@0x051F,0,1
DLG_445eb3cd1f8c,at their teeth! ,,pending,True,1,GPL-3@0x055A,0,1
DLG_5d63084cb06b,One less throat to quench. ,,pending,True,1,GPL-3@0x0573,0,1
DLG_359cb8b6f384,Ow! That had to hurt! ,,pending,True,1,GPL-3@0x05D5,0,1
DLG_2a42971e3f25,That will take some time to heal! ,,pending,True,1,GPL-3@0x05F4,0,1
DLG_f3e331f59bf6,A hit to the face! Ouch! ,,pending,True,1,GPL-3@0x061D,0,1
DLG_6b49f4481d23,I'd be surprised if ,,pending,True,1,GPL-3@0x063E,0,1
DLG_7141034dced4,he'll ,,pending,True,1,GPL-3@0x065C,0,1
DLG_148e0379dc90,she'll ,,pending,True,1,GPL-3@0x066B,0,1
DLG_be6f4386bea3,be able to stand tommorrow! Heh heh heh....,,pending,True,1,GPL-3@0x0678,0,0
DLG_f9ca858fa331,Gladiators escaping! Guards! Sound the alarms!,,pending,True,1,GPL-3@0x06B7,0,0
DLG_84adedf8bcbd,This corridor leads down to the slavepens.,,pending,True,1,GPL-3@0x07C1,0,0
DLG_5b0bc5fe8193,Do you wish to continue?,,pending,True,1,GPL-3@0x07EE,0,0
DLG_776eadea81dd,Cancel the alarm!,,pending,True,1,GPL-3@0x081F,0,0
DLG_c7709673cd3e, hits it so hard ,,pending,True,1,GPL-3@0x0874,1,1
DLG_2f9f9f67c4c3,she,,pending,True,1,GPL-3@0x089A,0,0
DLG_4c93cabb36b3, knocks its feathers off!,,pending,True,1,GPL-3@0x08A4,1,0
DLG_8599db0792ad,"Hail, fellow travellers!",,pending,True,1,GPL-30@0x0010,0,0
DLG_126476626bca,Come share the fire and talk with me. This visitors' ,,pending,True,1,GPL-30@0x002D,0,1
DLG_b2bdaeffe22f,circle is for raising the spirits as well as resting the body.,,pending,True,1,GPL-30@0x0062,0,0
DLG_e2dc740b1c26,Welcome! ,,pending,True,1,GPL-30@0x010D,0,1
DLG_f0919e305718,My name is Katura.,,pending,True,1,GPL-30@0x0124,0,0
DLG_435b2659cfa0,"You're new here, are you? Well, maybe I can do you a service. ",,pending,True,1,GPL-30@0x013C,0,1
DLG_b285e0bf4fea,I'm a regular visitor here and know everyone there is to know. ,,pending,True,1,GPL-30@0x0179,0,1
DLG_988ed5125740,What's your name?,,pending,True,1,GPL-30@0x01B6,0,0
DLG_4faa0e359a02,Are you finding what you need here? Goods can be scarce out ,,pending,True,1,GPL-30@0x01D3,0,1
DLG_68d52e6d66fc,in the desert.,,pending,True,1,GPL-30@0x020E,0,0
DLG_d0e7492af8e9,  I'm not from Tyr.,,pending,True,1,GPL-30@0x023F,2,0
DLG_479c0dd9e419,  Where are you from?,,pending,True,4,GPL-30@0x023F,2,0
DLG_93706fadb58e,  Tell me about the caravan.,,pending,True,1,GPL-30@0x023F,2,0
DLG_593a263fd4be,"Well, it was nice talking to you. Good luck!",,pending,True,1,GPL-30@0x02DB,0,0
DLG_a4a7514d4451,. That's an unusual name. Are you from Tyr? I had an uncle who ,,pending,True,1,GPL-30@0x032B,0,1
DLG_75ece7af9bca,"worked in the mines there -- died in them, too. He always went ",,pending,True,1,GPL-30@0x0368,0,1
DLG_d27ad1a93b9c,"on about the strangeness of everything there -- no offense, ",,pending,True,1,GPL-30@0x03A5,0,1
DLG_40ef719a5795,of course.,,pending,True,1,GPL-30@0x03E0,0,0
DLG_444ab4a416c0,"No? Gulg, then? I know you're not from around here... but it ",,pending,True,1,GPL-30@0x03FA,0,1
DLG_346377caa44e,doesn't matter. If you don't want to tell me where you're ,,pending,True,1,GPL-30@0x0436,0,1
DLG_1bd768a7e4cf,"from, I can understand that.",,pending,True,1,GPL-30@0x046F,0,0
DLG_3ac2dc93fac3,"I live in Teaquetzl, but I was born in Nibenay -- at least ",,pending,True,1,GPL-30@0x0494,0,1
DLG_0c39588f1919,that's what my father says. Have you ever been there? They ,,pending,True,1,GPL-30@0x04CE,0,1
DLG_d6e70536c5e4,say it's breathtaking -- rich with fountains and sculpted buildings.,,pending,True,1,GPL-30@0x0508,0,0
DLG_0e5c72575807,I'm buying supplies for Teaquetzl. Our visionary has prophesied ,,pending,True,1,GPL-30@0x0567,0,1
DLG_81585d570d4b,approaching doom so the elders want to be prepared.,,pending,True,1,GPL-30@0x05A5,0,0
DLG_4cbf31149a36,Watch your purse. That's advice for dealing with any caravan -- ,,pending,True,1,GPL-30@0x05F5,0,1
DLG_b585af7cf771,but you must visit Kel's wagon. His goods are marvelous.,,pending,True,1,GPL-30@0x0633,0,0
DLG_20979ce7c084,  Who is Kel?,,pending,True,1,GPL-30@0x0682,2,0
DLG_361887323e4f,  Tell me about Larissa.,,pending,True,1,GPL-30@0x0682,2,0
DLG_617c815ac0da,  The gate guard certainly seemed suspicious.,,pending,True,1,GPL-30@0x0682,2,0
DLG_57ccb79c50bf,The guards are overcautious since the bandit attacks -- plus ,,pending,True,1,GPL-30@0x0736,0,1
DLG_78df838c098b,"the gate guard is Larissa's brother. The more he can tell her, ",,pending,True,1,GPL-30@0x0772,0,1
DLG_a273dbcfdf55,the better she can help you.,,pending,True,1,GPL-30@0x07AF,0,0
DLG_55ca17e53159,"He's a magician, or at least he was. But don't tell anyone that. ",,pending,True,1,GPL-30@0x07E8,0,1
DLG_3175c1661d49,"It's a secret. His goods, though, they are marvelous.",,pending,True,1,GPL-30@0x0827,0,0
DLG_7f5ba2949fd9,"Oh, I visit Larissa whenever I can. Her psychic abilities ",,pending,True,1,GPL-30@0x0862,0,1
DLG_a460b38ed8aa,can't be matched when it comes to foretelling the future. ,,pending,True,1,GPL-30@0x089B,0,1
DLG_b48626486d0f,"Make no mistake, she's a true seer.",,pending,True,1,GPL-30@0x08D4,0,0
DLG_0bdc4e50b66a,"Bandits are bandits, as much a part of the desert as sand. ",,pending,True,1,GPL-30@0x0904,0,1
DLG_e486e5aeda13,They attack the caravan like they attack anything weaker than ,,pending,True,1,GPL-30@0x093E,0,1
DLG_02dc6f7875bc,they are.,,pending,True,1,GPL-30@0x097B,0,0
DLG_0f44adae5771,  Where is Teaquetzl?,,pending,True,2,GPL-30@0x09AE,2,0
DLG_bd3e53ce84ca,  Tell me about Nibenay.,,pending,True,1,GPL-30@0x09AE,2,0
DLG_94a695866388,  Who is your father?,,pending,True,1,GPL-30@0x09AE,2,0
